season,week,celebrity_name,is_eliminated_this_week,normalized_score,score_z_score,score_improvement,prev_avg_score,score_consistency,judge_variance,judge_rank,judge_share,judge_contribution,voting_scheme,industry_category,is_athlete,is_actor,is_singer,is_reality,age_group,is_us_celebrity,partner_avg_rank,partner_seasons_count,weeks_survived,contestants_remaining,season_progress
5,4,Mel B,False,0.8666666666666667,0.0,-0.033333333333333326,0.8222222222222223,0.06938886664887105,0.5773502691896257,5.0,0.1111111111111111,0.1111111111111111,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,4,9,0.4
5,5,Mel B,False,0.9666666666666667,1.3763661205555444,0.09999999999999998,0.8333333333333334,0.060858061945018416,0.5773502691896257,1.0,0.1457286432160804,0.1457286432160804,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,5,8,0.5
5,6,Mel B,False,1.0,1.5243293720267326,0.033333333333333326,0.86,0.07958224257542212,0.0,1.0,0.16666666666666666,0.16666666666666666,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,6,7,0.6
5,7,Mel B,False,0.9,1.4142135623730903,-0.09999999999999998,0.8833333333333334,0.09128709291752768,0.0,1.0,0.17307692307692307,0.17307692307692307,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,7,6,0.7
5,8,Mel B,False,0.9333333333333333,0.9322944450820406,0.033333333333333326,0.8857142857142858,0.08357108940373449,0.2886751345948129,2.0,0.21292775665399238,0.21292775665399238,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,8,5,0.8
5,9,Mel B,False,1.0,0.7833494518006412,0.06666666666666665,0.8916666666666667,0.07918232927769471,0.0,1.0,0.2564102564102564,0.2564102564102564,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,9,4,0.9
5,10,Mel B,False,0.94444,0.6322326361494393,-0.055560000000000054,0.9037037037037037,0.08240220541217404,0.19243084472090302,1.0,0.35714222688890257,0.35714222688890257,percentage_based,Music,0,0,0,0,30-40,False,5.9941176470588236,17,10,3,1.0
5,1,Sabrina Bryan,False,0.8666666666666667,1.560294390027992,0.0,,0.0,0.5773502691896257,1.0,0.10116731517509728,0.10116731517509728,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,1,12,0.1
5,2,Sabrina Bryan,False,0.8666666666666667,1.2893167424406087,0.0,0.8666666666666667,0.0,0.5773502691896257,2.0,0.1092436974789916,0.1092436974789916,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,2,11,0.2
5,3,Sabrina Bryan,False,0.9,0.9447590483518657,0.033333333333333326,0.8666666666666667,0.0,0.0,1.0,0.11297071129707113,0.11297071129707113,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,3,10,0.3
5,4,Sabrina Bryan,False,1.0,1.7056057308448829,0.09999999999999998,0.8777777777777778,0.01924500897298754,0.0,1.0,0.1282051282051282,0.1282051282051282,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,4,9,0.4
5,5,Sabrina Bryan,False,0.9333333333333333,1.0427016064814731,-0.06666666666666665,0.9083333333333333,0.06309898162000305,0.5773502691896257,2.0,0.1407035175879397,0.1407035175879397,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,5,8,0.5
5,6,Sabrina Bryan,True,0.8333333333333334,-0.2540548953377864,-0.09999999999999998,0.9133333333333333,0.05577733510227171,0.5773502691896257,4.0,0.1388888888888889,0.1388888888888889,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,6,7,0.6
5,7,Sabrina Bryan,False,,,0.0,0.9,0.05962847939999439,0.0,7.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,7,6,0.7
5,8,Sabrina Bryan,False,,,0.0,0.9,0.05962847939999439,0.0,6.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,8,5,0.8
5,9,Sabrina Bryan,False,,,0.0,0.9,0.05962847939999439,0.0,5.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,9,4,0.9
5,10,Sabrina Bryan,False,,,0.0,0.9,0.05962847939999439,0.0,4.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,20-30,True,5.134883720930232,21,10,3,1.0
5,1,Wayne Newton,False,0.6333333333333333,-0.8227006783783962,0.0,,0.0,0.5773502691896258,10.0,0.07392996108949416,0.07392996108949416,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,1,12,0.1
5,2,Wayne Newton,False,0.5,-1.9608358791284248,-0.1333333333333333,0.6333333333333333,0.0,0.0,11.0,0.06302521008403361,0.06302521008403361,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,2,11,0.2
5,3,Wayne Newton,True,0.6,-1.79808980170194,0.09999999999999998,0.5666666666666667,0.09428090415820632,0.0,10.0,0.07531380753138076,0.07531380753138076,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,3,10,0.3
5,4,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,10.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,4,9,0.4
5,5,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,9.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,5,8,0.5
5,6,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,8.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,6,7,0.6
5,7,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,7.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,7,6,0.7
5,8,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,6.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,8,5,0.8
5,9,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,5.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,9,4,0.9
5,10,Wayne Newton,False,,,0.0,0.5777777777777778,0.06938886664887108,0.0,4.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,5.853754940711463,25,10,3,1.0
6,1,Adam Carolla,False,0.5,-1.3586354959881266,0.0,,0.0,0.0,11.0,0.06172839506172839,0.06172839506172839,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,1,12,0.1
6,2,Adam Carolla,False,0.6333333333333333,-0.5741014008103684,0.1333333333333333,0.5,0.0,0.5773502691896258,9.0,0.07392996108949416,0.07392996108949416,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,2,12,0.2
6,3,Adam Carolla,False,0.7,-0.688023708440795,0.06666666666666665,0.5666666666666667,0.09428090415820632,0.0,6.0,0.09210526315789473,0.09210526315789473,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,3,10,0.3
6,4,Adam Carolla,True,0.6333333333333333,-1.788854381999833,-0.06666666666666665,0.611111111111111,0.1018350154434631,0.5773502691896258,9.0,0.08444444444444445,0.08444444444444445,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,4,9,0.4
6,5,Adam Carolla,False,,,0.0,0.6166666666666667,0.08388704928078611,0.0,9.0,0.0,0.0,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,5,8,0.5
6,6,Adam Carolla,False,,,0.0,0.6166666666666667,0.08388704928078611,0.0,8.0,0.0,0.0,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,6,7,0.6
6,7,Adam Carolla,False,,,0.0,0.6166666666666667,0.08388704928078611,0.0,7.0,0.0,0.0,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,7,6,0.7
6,8,Adam Carolla,False,,,0.0,0.6166666666666667,0.08388704928078611,0.0,6.0,0.0,0.0,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,8,5,0.8
6,9,Adam Carolla,False,,,0.0,0.6166666666666667,0.08388704928078611,0.0,5.0,0.0,0.0,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,9,4,0.9
6,10,Adam Carolla,False,,,0.0,0.6166666666666667,0.08388704928078611,0.0,4.0,0.0,0.0,percentage_based,Other,0,0,0,0,40-50,True,4.235294117647059,5,10,3,1.0
6,1,Cristian de la Fuente,False,0.7,0.19409078514116118,0.0,,0.0,0.0,6.0,0.08641975308641975,0.08641975308641975,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,1,12,0.1
6,2,Cristian de la Fuente,False,0.6666666666666666,-0.33654220047504374,-0.033333333333333326,0.7,0.0,0.5773502691896258,8.0,0.07782101167315175,0.07782101167315175,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,2,12,0.2
6,3,Cristian de la Fuente,False,0.8333333333333334,0.8409178658720823,0.16666666666666674,0.6833333333333333,0.02357022603955162,0.5773502691896257,3.0,0.10964912280701754,0.10964912280701754,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,3,10,0.3
6,4,Cristian de la Fuente,False,0.8666666666666667,0.29814239699997086,0.033333333333333326,0.7333333333333334,0.08819171036881969,0.5773502691896257,4.0,0.11555555555555555,0.11555555555555555,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,4,9,0.4
6,5,Cristian de la Fuente,False,0.7666666666666667,-0.5303300858899098,-0.09999999999999998,0.7666666666666666,0.09813067629253162,0.5773502691896258,5.0,0.11734693877551021,0.11734693877551021,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,5,8,0.5
6,6,Cristian de la Fuente,False,0.9,0.43085715906811284,0.1333333333333333,0.7666666666666667,0.08498365855987974,0.0,3.0,0.15,0.15,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,6,7,0.6
6,7,Cristian de la Fuente,False,0.7666666666666667,-1.7480147469502534,-0.1333333333333333,0.7888888888888889,0.09349192874650056,0.28867513459481287,6.0,0.1488673139158576,0.1488673139158576,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,7,6,0.7
6,8,Cristian de la Fuente,False,0.95,1.3324197783556893,0.18333333333333324,0.7857142857142857,0.08575836609041332,0.5,1.0,0.21348314606741572,0.21348314606741572,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,8,5,0.8
6,9,Cristian de la Fuente,False,0.9333333333333333,0.46291004988627754,-0.016666666666666607,0.80625,0.0983746886403172,0.2886751345948129,2.0,0.2545454545454545,0.2545454545454545,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,9,4,0.9
6,10,Cristian de la Fuente,False,0.8666666666666667,-1.0722219284950174,-0.06666666666666665,0.8203703703703704,0.10130323627116922,0.5773502691896257,3.0,0.3076923076923077,0.3076923076923077,percentage_based,Entertainment,0,1,0,0,30-40,False,5.853754940711463,25,10,3,1.0
6,1,Jason Taylor,False,0.7333333333333333,0.45287849866270913,0.0,,0.0,0.5773502691896258,4.0,0.09053497942386832,0.09053497942386832,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,1,12,0.1
6,2,Jason Taylor,False,0.9,1.3263722018722297,0.16666666666666674,0.7333333333333333,0.0,0.0,1.0,0.10505836575875487,0.10505836575875487,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,2,12,0.2
6,3,Jason Taylor,False,0.7666666666666667,0.07644707871564431,-0.1333333333333333,0.8166666666666667,0.11785113019775798,0.5773502691896258,5.0,0.10087719298245613,0.10087719298245613,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,3,10,0.3
6,4,Jason Taylor,False,0.9666666666666667,1.1925695879998863,0.19999999999999996,0.7999999999999999,0.08819171036881972,0.5773502691896257,1.0,0.1288888888888889,0.1288888888888889,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,4,9,0.4
6,5,Jason Taylor,False,0.9,0.8838834764831847,-0.06666666666666665,0.8416666666666667,0.11013459778666117,0.0,2.0,0.1377551020408163,0.1377551020408163,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,5,8,0.5
6,6,Jason Taylor,False,0.8,-0.5744762120908152,-0.09999999999999998,0.8533333333333333,0.09888264649460884,0.0,5.0,0.13333333333333333,0.13333333333333333,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,6,7,0.6
6,7,Jason Taylor,False,0.9166666666666666,1.112373020786523,0.11666666666666659,0.8444444444444444,0.09108400680852978,0.5773502691896257,1.0,0.1779935275080906,0.1779935275080906,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,7,6,0.7
6,8,Jason Taylor,False,0.8666666666666667,-0.5181632471383237,-0.04999999999999993,0.8547619047619047,0.08751417118804335,0.5773502691896257,4.0,0.1947565543071161,0.1947565543071161,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,8,5,0.8
6,9,Jason Taylor,False,0.9166666666666666,0.0,0.04999999999999993,0.85625,0.08113162928131833,0.2886751345948129,3.0,0.25,0.25,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,9,4,0.9
6,10,Jason Taylor,False,0.95,0.1649572197684656,0.033333333333333326,0.8629629629629629,0.07851830013945871,0.0,2.0,0.33727810650887574,0.33727810650887574,percentage_based,Sports,0,0,0,0,30-40,True,7.495238095238095,11,10,3,1.0
6,1,Kristi Yamaguchi,False,0.9,1.7468170662704499,0.0,,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,1,12,0.1
6,2,Kristi Yamaguchi,False,0.9,1.3263722018722297,0.0,0.9,0.0,0.0,1.0,0.10505836575875487,0.10505836575875487,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,2,12,0.2
6,3,Kristi Yamaguchi,False,0.9,1.6053886530285202,0.0,0.9,0.0,0.0,1.0,0.11842105263157894,0.11842105263157894,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,3,10,0.3
6,4,Kristi Yamaguchi,False,0.9666666666666667,1.1925695879998863,0.06666666666666665,0.9,0.0,0.5773502691896257,1.0,0.1288888888888889,0.1288888888888889,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,4,9,0.4
6,5,Kristi Yamaguchi,False,0.9666666666666667,1.590990257669732,0.0,0.9166666666666667,0.033333333333333305,0.5773502691896257,1.0,0.14795918367346939,0.14795918367346939,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,5,8,0.5
6,6,Kristi Yamaguchi,False,1.0,1.4361905302270408,0.033333333333333326,0.9266666666666667,0.03651483716701104,0.0,1.0,0.16666666666666666,0.16666666666666666,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,6,7,0.6
6,7,Kristi Yamaguchi,False,0.9,0.7945521577046598,-0.09999999999999998,0.938888888888889,0.04430533786083747,0.8660254037844386,2.0,0.17475728155339806,0.17475728155339806,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,7,6,0.7
6,8,Kristi Yamaguchi,False,0.9166666666666666,0.5921865681580836,0.016666666666666607,0.9333333333333333,0.043033148291193486,0.5773502691896257,2.0,0.20599250936329588,0.20599250936329588,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,8,5,0.8
6,9,Kristi Yamaguchi,False,0.95,0.925820099772552,0.033333333333333326,0.93125,0.040274356723898244,0.5,1.0,0.2590909090909091,0.2590909090909091,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,9,4,0.9
6,10,Kristi Yamaguchi,False,1.0,0.9072647087265567,0.050000000000000044,0.9333333333333333,0.03818813079129863,0.0,1.0,0.35502958579881655,0.35502958579881655,percentage_based,Sports,0,0,0,0,30-40,True,5.134883720930232,21,10,3,1.0
6,1,Mario,False,0.8,0.9704539257058059,0.0,,0.0,0.0,2.0,0.09876543209876543,0.09876543209876543,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,1,12,0.1
6,2,Mario,False,0.8666666666666667,1.088813001536905,0.06666666666666665,0.8,0.0,0.5773502691896257,3.0,0.10116731517509728,0.10116731517509728,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,2,12,0.2
6,3,Mario,False,0.7,-0.688023708440795,-0.16666666666666674,0.8333333333333334,0.04714045207910316,1.0,6.0,0.09210526315789473,0.09210526315789473,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,3,10,0.3
6,4,Mario,False,0.8,-0.2981423969999728,0.10000000000000009,0.7888888888888889,0.08388704928078614,1.0,5.0,0.10666666666666667,0.10666666666666667,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,4,9,0.4
6,5,Mario,False,0.9,0.8838834764831847,0.09999999999999998,0.7916666666666667,0.0687184270936277,0.0,2.0,0.1377551020408163,0.1377551020408163,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,5,8,0.5
6,6,Mario,False,0.9333333333333333,0.7659682827877555,0.033333333333333326,0.8133333333333332,0.07673909622147562,0.5773502691896257,2.0,0.15555555555555556,0.15555555555555556,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,6,7,0.6
6,7,Mario,False,0.85,-0.15891043154093368,-0.08333333333333337,0.8333333333333334,0.0843274042711568,0.0,4.0,0.1650485436893204,0.1650485436893204,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,7,6,0.7
6,8,Mario,True,0.8833333333333333,-0.1480466420395221,0.033333333333333326,0.8357142857142856,0.07723735149271024,0.2886751345948129,3.0,0.19850187265917604,0.19850187265917604,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,8,5,0.8
6,9,Mario,False,,,0.0,0.8416666666666667,0.07346308866924531,0.0,5.0,0.0,0.0,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,9,4,0.9
6,10,Mario,False,,,0.0,0.8416666666666667,0.07346308866924531,0.0,4.0,0.0,0.0,percentage_based,Music,0,0,0,0,20-30,True,6.711956521739131,18,10,3,1.0
6,1,Marissa Jaret Winokur,False,0.6,-0.5822723554234827,0.0,,0.0,0.0,8.0,0.07407407407407407,0.07407407407407407,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,1,12,0.1
6,2,Marissa Jaret Winokur,False,0.7,-0.09898300013971907,0.09999999999999998,0.6,0.0,0.0,6.0,0.08171206225680934,0.08171206225680934,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,2,12,0.2
6,3,Marissa Jaret Winokur,False,0.6333333333333333,-1.452494495597233,-0.06666666666666665,0.6499999999999999,0.07071067811865478,0.5773502691896258,10.0,0.08333333333333333,0.08333333333333333,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,3,10,0.3
6,4,Marissa Jaret Winokur,False,0.8,-0.2981423969999728,0.16666666666666674,0.6444444444444444,0.05091750772173157,0.0,5.0,0.10666666666666667,0.10666666666666667,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,4,9,0.4
6,5,Marissa Jaret Winokur,False,0.8,-0.17677669529663623,0.0,0.6833333333333333,0.08819171036881973,0.0,4.0,0.12244897959183673,0.12244897959183673,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,5,8,0.5
6,6,Marissa Jaret Winokur,False,0.8666666666666667,0.09574603534847013,0.06666666666666665,0.7066666666666667,0.09249624617007743,0.5773502691896257,4.0,0.14444444444444443,0.14444444444444443,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,6,7,0.6
6,7,Marissa Jaret Winokur,False,0.8666666666666667,0.15891043154093154,0.0,0.7333333333333334,0.105409255338946,0.2886751345948129,3.0,0.16828478964401294,0.16828478964401294,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,7,6,0.7
6,8,Marissa Jaret Winokur,False,0.8333333333333334,-1.2583964573359294,-0.033333333333333326,0.7523809523809524,0.10862293403762302,0.2886751345948129,5.0,0.18726591760299627,0.18726591760299627,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,8,5,0.8
6,9,Marissa Jaret Winokur,True,0.8666666666666667,-1.3887301496588265,0.033333333333333326,0.7625,0.10455878577403088,0.2886751345948129,4.0,0.23636363636363636,0.23636363636363636,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,9,4,0.9
6,10,Marissa Jaret Winokur,False,,,0.0,0.7740740740740741,0.10378634273483002,0.0,4.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,30-40,True,7.702830188679245,21,10,3,1.0
6,1,Marlee Matlin,False,0.7333333333333333,0.45287849866270913,0.0,,0.0,0.5773502691896258,4.0,0.09053497942386832,0.09053497942386832,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,1,12,0.1
6,2,Marlee Matlin,False,0.8,0.6136946008662557,0.06666666666666676,0.7333333333333333,0.0,0.0,4.0,0.0933852140077821,0.0933852140077821,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,2,12,0.2
6,3,Marlee Matlin,False,0.7,-0.688023708440795,-0.10000000000000009,0.7666666666666666,0.04714045207910327,0.0,6.0,0.09210526315789473,0.09210526315789473,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,3,10,0.3
6,4,Marlee Matlin,False,0.8,-0.2981423969999728,0.10000000000000009,0.7444444444444445,0.05091750772173159,0.0,5.0,0.10666666666666667,0.10666666666666667,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,4,9,0.4
6,5,Marlee Matlin,False,0.7333333333333333,-0.8838834764831847,-0.06666666666666676,0.7583333333333333,0.05000000000000006,0.5773502691896258,7.0,0.11224489795918367,0.11224489795918367,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,5,8,0.5
6,6,Marlee Matlin,True,0.7,-1.5798095832497445,-0.033333333333333326,0.7533333333333333,0.04472135954999584,0.0,7.0,0.11666666666666667,0.11666666666666667,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,6,7,0.6
6,7,Marlee Matlin,False,,,0.0,0.7444444444444445,0.045542003404264925,0.0,7.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,7,6,0.7
6,8,Marlee Matlin,False,,,0.0,0.7444444444444445,0.045542003404264925,0.0,6.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,8,5,0.8
6,9,Marlee Matlin,False,,,0.0,0.7444444444444445,0.045542003404264925,0.0,5.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,9,4,0.9
6,10,Marlee Matlin,False,,,0.0,0.7444444444444445,0.045542003404264925,0.0,4.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,40-50,True,7.0,1,10,3,1.0
6,1,Monica Seles,False,0.5,-1.3586354959881266,0.0,,0.0,0.0,11.0,0.06172839506172839,0.06172839506172839,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,1,12,0.1
6,2,Monica Seles,True,0.5,-1.5243382021516672,0.0,0.5,0.0,0.0,12.0,0.058365758754863814,0.058365758754863814,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,2,12,0.2
6,3,Monica Seles,False,,,0.0,0.5,0.0,0.0,11.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,3,10,0.3
6,4,Monica Seles,False,,,0.0,0.5,0.0,0.0,10.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,4,9,0.4
6,5,Monica Seles,False,,,0.0,0.5,0.0,0.0,9.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,5,8,0.5
6,6,Monica Seles,False,,,0.0,0.5,0.0,0.0,8.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,6,7,0.6
6,7,Monica Seles,False,,,0.0,0.5,0.0,0.0,7.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,7,6,0.7
6,8,Monica Seles,False,,,0.0,0.5,0.0,0.0,6.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,8,5,0.8
6,9,Monica Seles,False,,,0.0,0.5,0.0,0.0,5.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,9,4,0.9
6,10,Monica Seles,False,,,0.0,0.5,0.0,0.0,4.0,0.0,0.0,percentage_based,Sports,0,0,0,0,30-40,False,9.092307692307692,7,10,3,1.0
6,1,Penn Jillette,False,0.5333333333333333,-1.0998477824665787,0.0,,0.0,0.5773502691896258,10.0,0.06584362139917696,0.06584362139917696,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,1,12,0.1
6,2,Penn Jillette,True,0.5666666666666667,-1.0492198014810177,0.033333333333333326,0.5333333333333333,0.0,0.5773502691896258,10.0,0.06614785992217899,0.06614785992217899,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,2,12,0.2
6,3,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,11.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,3,10,0.3
6,4,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,10.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,4,9,0.4
6,5,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,9.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,5,8,0.5
6,6,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,8.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,6,7,0.6
6,7,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,7.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,7,6,0.7
6,8,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,6.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,8,5,0.8
6,9,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,5.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,9,4,0.9
6,10,Penn Jillette,False,,,0.0,0.55,0.02357022603955154,0.0,4.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,True,6.163120567375887,14,10,3,1.0
6,1,Priscilla Presley,False,0.8,0.9704539257058059,0.0,,0.0,0.0,2.0,0.09876543209876543,0.09876543209876543,percentage_based,Entertainment,0,1,0,0,60+,True,7.114285714285714,11,1,12,0.1
6,2,Priscilla Presley,False,0.7,-0.09898300013971907,-0.10000000000000009,0.8,0.0,0.0,6.0,0.08171206225680934,0.08171206225680934,percentage_based,Entertainment,0,1,0,0,60+,True,7.114285714285714,11,2,12,0.2
6,3,Priscilla Presley,False,0.8666666666666667,1.2231532594503012,0.16666666666666674,0.75,0.07071067811865482,0.5773502691896257,2.0,0.11403508771929824,0.11403508771929824,percentage_based,Entertainment,0,1,0,0,60+,True,7.114285714285714,11,3,10,0.3
6,4,Priscilla Presley,False,0.7333333333333333,-0.8944271909999175,-0.13333333333333341,0.7888888888888889,0.08388704928078616,0.5773502691896258,8.0,0.09777777777777778,0.09777777777777778,percentage_based,Entertainment,0,1,0,0,60+,True,7.114285714285714,11,4,9,0.4
6,5,Priscilla Presley,True,0.7,-1.2374368670764584,-0.033333333333333326,0.775,0.07391185942027821,0.0,8.0,0.10714285714285714,0.10714285714285714,percentage_based,Entertainment,0,1,0,0,60+,True,7.114285714285714,11,5,8,0.5
