season,week,celebrity_name,n_active,is_eliminated_this_week,R_judge_rank,R_fan_rank,R_total_score,R_is_elim,P_judge_share,P_fan_share,P_total_score,P_is_elim,delta_status
8,7,Ty Murray,7,False,6.0,7.0,13.0,True,0.13186813186813187,0.1682837507722018,0.30015188264033366,False,1
8,8,Chuck Wicks,6,True,5.0,1.0,6.0,False,0.16346153846153846,0.028605686955325966,0.19206722541686444,True,-1
8,8,Gilles Marini,6,False,2.0,3.0,5.0,False,0.1762820512820513,0.184423633330244,0.3607056846122953,False,0
8,8,Lil' Kim,6,False,1.0,2.0,3.0,False,0.1794871794871795,0.1825331185393786,0.3620202980265581,False,0
8,8,Melissa Rycroft,6,False,6.0,6.0,12.0,True,0.14743589743589744,0.21615166081313944,0.3635875582490369,False,1
8,8,Shawn Johnson,6,False,3.0,4.0,7.0,False,0.16666666666666666,0.19283591668059746,0.35950258334726415,False,0
8,8,Ty Murray,6,False,3.0,5.0,8.0,False,0.16666666666666666,0.19544998368131458,0.36211665034798124,False,0
8,9,Gilles Marini,5,False,2.0,4.0,6.0,False,0.20973782771535582,0.23422809105340822,0.443965918768764,False,0
8,9,Lil' Kim,5,True,4.0,1.0,5.0,False,0.1947565543071161,0.04167209718015902,0.23642865148727513,True,-1
8,9,Melissa Rycroft,5,False,1.0,2.0,3.0,False,0.21348314606741572,0.2261447849880756,0.43962793105549136,False,0
8,9,Shawn Johnson,5,False,2.0,3.0,5.0,False,0.20973782771535582,0.22993807082132528,0.4396758985366811,False,0
8,9,Ty Murray,5,False,5.0,5.0,10.0,True,0.17228464419475656,0.268016955957032,0.44030160015178854,False,1
8,10,Gilles Marini,4,False,1.0,2.0,3.0,False,0.273972602739726,0.2954621222963381,0.5694347250360641,False,0
8,10,Melissa Rycroft,4,False,3.0,3.0,6.0,True,0.2511415525114155,0.3129803965339403,0.5641219490453557,False,1
8,10,Shawn Johnson,4,False,2.0,4.0,6.0,True,0.2557077625570776,0.3189699848242303,0.5746777473813078,False,1
8,10,Ty Murray,4,True,4.0,1.0,5.0,False,0.2191780821917808,0.07258749634549132,0.29176557853727214,True,-1
8,11,Gilles Marini,3,False,2.0,1.0,3.0,False,0.3314285714285714,0.33081279686423054,0.6622413682928019,True,-1
8,11,Melissa Rycroft,3,False,3.0,3.0,6.0,True,0.32571428571428573,0.33691750945647775,0.6626317951707634,False,1
8,11,Shawn Johnson,3,False,1.0,2.0,3.0,False,0.34285714285714286,0.3322696936792916,0.6751268365364345,False,0
9,1,Aaron Carter,16,False,2.0,4.0,6.0,False,0.07881779829674206,0.06059699101416378,0.13941478931090584,False,0
9,1,Ashley Hamiliton,16,True,15.0,1.0,16.0,False,0.046797967676719905,0.01011671815924354,0.056914685835963444,True,-1
9,1,Chuck Liddell,16,False,10.0,11.0,21.0,False,0.05418740566465287,0.07252968703057254,0.1267170926952254,False,0
9,1,Debi Mazar,16,False,10.0,13.0,23.0,False,0.05418740566465287,0.07316830584045678,0.12735571150510966,False,0
9,1,Donny Osmond,16,False,5.0,5.0,10.0,False,0.07389167050904634,0.06364563707120488,0.13753730758025123,False,0
9,1,Joanna Krupa,16,False,1.0,9.0,10.0,False,0.08374392608443776,0.06947875249343376,0.15322267857787153,False,0
9,1,Kathy Ireland,16,False,12.0,14.0,26.0,False,0.04926103157056776,0.07798035403047505,0.1272413856010428,False,0
9,1,Kelly Osbourne,16,False,4.0,7.0,11.0,False,0.07635448809650482,0.06543505730433183,0.14178954540083666,False,0
9,1,Louie Vito,16,False,7.0,6.0,13.0,False,0.06650223252111338,0.0650350232093053,0.1315372557304187,False,0
9,1,Macy Gray,16,True,15.0,2.0,17.0,False,0.046797967676719905,0.010632517980358146,0.05743048565707805,False,0
9,1,Mark Dacascos,16,False,6.0,8.0,14.0,False,0.0714283603088091,0.06658236200221077,0.13801072231101985,False,0
9,1,Melissa Joan Hart,16,False,9.0,12.0,21.0,False,0.05911353345234858,0.07265781569163575,0.13177134914398433,False,0
9,1,Michael Irvin,16,False,14.0,15.0,29.0,True,0.046798213983109294,0.07912233242570577,0.12592054640881506,False,1
9,1,Mya,16,False,3.0,3.0,6.0,False,0.0763547344028942,0.05887457835182012,0.1352293127547143,False,0
9,1,Natalie Coughlin,16,False,7.0,10.0,17.0,False,0.06650223252111338,0.06959070345859628,0.13609293597970967,False,0
9,1,Tom DeLay,16,False,12.0,16.0,28.0,False,0.04926103157056776,0.08455316393648578,0.13381419550705353,False,0
9,2,Aaron Carter,14,False,1.0,4.0,5.0,False,0.09183673469387756,0.07199138905144654,0.1638281237453241,False,0
9,2,Chuck Liddell,14,False,9.0,13.0,22.0,False,0.06462585034013606,0.08179838505567501,0.14642423539581106,False,0
9,2,Debi Mazar,14,False,4.0,11.0,15.0,False,0.07142857142857142,0.07861778990772325,0.15004636133629468,False,0
9,2,Donny Osmond,14,False,3.0,2.0,5.0,False,0.08503401360544217,0.07024035938303765,0.15527437298847982,False,0
9,2,Joanna Krupa,14,False,7.0,7.0,14.0,False,0.06802721088435375,0.07602108289722438,0.14404829378157813,False,0
9,2,Kathy Ireland,14,True,13.0,1.0,14.0,False,0.061224489795918366,0.00835531047001358,0.06957980026593194,True,-1
9,2,Kelly Osbourne,14,False,9.0,9.0,18.0,False,0.06462585034013606,0.07717200237350752,0.1417978527136436,False,0
9,2,Louie Vito,14,False,9.0,12.0,21.0,False,0.06462585034013606,0.07885357034914141,0.14347942068927746,False,0
9,2,Mark Dacascos,14,False,4.0,5.0,9.0,False,0.07142857142857142,0.07399755861620079,0.14542613004477223,False,0
9,2,Melissa Joan Hart,14,False,9.0,10.0,19.0,False,0.06462585034013606,0.07845981008149894,0.143085660421635,False,0
9,2,Michael Irvin,14,False,7.0,8.0,15.0,False,0.06802721088435375,0.0761180869909722,0.14414529787532593,False,0
9,2,Mya,14,False,1.0,3.0,4.0,False,0.09183673469387756,0.07183002512175189,0.16366675981562945,False,0
9,2,Natalie Coughlin,14,False,4.0,6.0,10.0,False,0.07142857142857142,0.07461619978295142,0.14604477121152284,False,0
9,2,Tom DeLay,14,False,13.0,14.0,27.0,True,0.061224489795918366,0.08192842991885545,0.1431529197147738,False,1
9,3,Aaron Carter,13,False,4.0,3.0,7.0,False,0.08139534883720931,0.0755268286180252,0.1569221774552345,False,0
9,3,Chuck Liddell,13,False,10.0,11.0,21.0,False,0.06589147286821706,0.08671028800362973,0.1526017608718468,False,0
9,3,Debi Mazar,13,True,10.0,1.0,11.0,False,0.06589147286821706,0.009713256329893232,0.07560472919811029,True,-1
9,3,Donny Osmond,13,False,4.0,4.0,8.0,False,0.08139534883720931,0.07557567632800975,0.15697102516521905,False,0
9,3,Joanna Krupa,13,False,3.0,6.0,9.0,False,0.08914728682170543,0.07962697547153294,0.1687742622932384,False,0
9,3,Kelly Osbourne,13,False,6.0,7.0,13.0,False,0.07751937984496124,0.07994278799528563,0.15746216784024686,False,0
9,3,Louie Vito,13,False,6.0,8.0,14.0,False,0.07751937984496124,0.08051856878982211,0.15803794863478335,False,0
9,3,Mark Dacascos,13,False,9.0,9.0,18.0,False,0.06976744186046512,0.08345613319049162,0.15322357505095674,False,0
9,3,Melissa Joan Hart,13,False,8.0,10.0,18.0,False,0.07364341085271318,0.08395077115066801,0.1575941820033812,False,0
9,3,Michael Irvin,13,False,13.0,12.0,25.0,True,0.05426356589147287,0.0952898200306516,0.14955338592212447,False,1
9,3,Mya,13,False,1.0,5.0,6.0,False,0.10465116279069768,0.07933209833749626,0.18398326112819394,False,0
9,3,Natalie Coughlin,13,False,2.0,2.0,4.0,False,0.10077519379844961,0.07480859327095614,0.17558378706940575,False,0
9,3,Tom DeLay,13,False,12.0,13.0,25.0,True,0.05813953488372093,0.09554820248353794,0.15368773736725888,False,1
9,4,Aaron Carter,11,False,8.0,9.0,17.0,False,0.0743801652892562,0.10343963906408157,0.17781980435333777,False,0
9,4,Chuck Liddell,11,True,9.0,1.0,10.0,False,0.07024793388429752,0.015747501760561045,0.08599543564485856,True,-1
9,4,Donny Osmond,11,False,4.0,2.0,6.0,False,0.09917355371900827,0.0924289105109935,0.19160246423000177,False,0
9,4,Joanna Krupa,11,False,3.0,7.0,10.0,False,0.10743801652892562,0.09492303079288618,0.20236104732181182,False,0
9,4,Kelly Osbourne,11,False,6.0,3.0,9.0,False,0.09504132231404959,0.09291212352381958,0.18795344583786916,False,0
9,4,Louie Vito,11,False,10.0,10.0,20.0,False,0.06611570247933884,0.1118226302307259,0.17793833271006476,False,0
9,4,Mark Dacascos,11,False,7.0,6.0,13.0,False,0.09090909090909091,0.0936971100670236,0.18460620097611452,False,0
9,4,Melissa Joan Hart,11,False,1.0,5.0,6.0,False,0.11570247933884298,0.0935766636470168,0.20927914298585978,False,0
9,4,Michael Irvin,11,False,10.0,11.0,21.0,True,0.06611570247933884,0.1119172752572042,0.17803297773654303,False,1
9,4,Mya,11,False,1.0,4.0,5.0,False,0.11570247933884298,0.09305042476966427,0.20875290410850725,False,0
9,4,Natalie Coughlin,11,False,4.0,8.0,12.0,False,0.09917355371900827,0.09648469037602317,0.19565824409503144,False,0
9,5,Aaron Carter,10,False,4.0,6.0,10.0,False,0.09917355371900827,0.10806760308658868,0.20724115680559696,False,0
9,5,Donny Osmond,10,False,1.0,4.0,5.0,False,0.11983471074380166,0.10599410070606201,0.22582881144986366,False,0
9,5,Joanna Krupa,10,False,4.0,8.0,12.0,False,0.09917355371900827,0.11140285928285827,0.21057641300186652,False,0
9,5,Kelly Osbourne,10,False,4.0,7.0,11.0,False,0.09917355371900827,0.10827978291909066,0.20745333663809892,False,0
9,5,Louie Vito,10,False,8.0,9.0,17.0,False,0.09090909090909091,0.11565000000619652,0.20655909091528743,False,0
9,5,Mark Dacascos,10,False,3.0,3.0,6.0,False,0.10743801652892562,0.10578992135993545,0.21322793788886107,False,0
9,5,Melissa Joan Hart,10,False,7.0,5.0,12.0,False,0.09504132231404959,0.10761614000195076,0.20265746231600035,False,0
9,5,Michael Irvin,10,False,10.0,10.0,20.0,True,0.08677685950413223,0.12125580899261626,0.2080326684967485,False,1
9,5,Mya,10,False,2.0,2.0,4.0,False,0.1115702479338843,0.10309939338664777,0.21466964132053207,False,0
9,5,Natalie Coughlin,10,True,8.0,1.0,9.0,False,0.09090909090909091,0.012844390258053659,0.10375348116714457,True,-1
9,6,Aaron Carter,9,False,3.0,6.0,9.0,False,0.12692274704027823,0.13341525567922938,0.2603380027195076,False,0
9,6,Donny Osmond,9,False,5.0,7.0,12.0,False,0.1192307973373754,0.13476488396667297,0.25399568130404837,False,0
9,6,Joanna Krupa,9,False,1.0,5.0,6.0,False,0.13846163313642237,0.13208310261106823,0.2705447357474906,False,0
9,6,Kelly Osbourne,9,False,6.0,8.0,14.0,False,0.09615340976180302,0.14822137660241272,0.24437478636421572,False,0
9,6,Louie Vito,9,True,7.0,2.0,9.0,False,0.09230801183542559,0.025562585881677903,0.11787059771710348,False,0
9,6,Mark Dacascos,9,False,4.0,4.0,8.0,False,0.12307734911390078,0.1293666505720631,0.25244399968596387,False,0
9,6,Melissa Joan Hart,9,True,8.0,1.0,9.0,False,0.09230762721870961,0.02483850871324057,0.11714613593195018,True,-1
9,6,Michael Irvin,9,False,9.0,9.0,18.0,True,0.08461490828237482,0.15032590870429577,0.23494081698667058,False,1
9,6,Mya,9,False,2.0,3.0,5.0,False,0.12692351627371018,0.12142172726933945,0.24834524354304963,False,0
9,7,Aaron Carter,7,False,2.0,4.0,6.0,False,0.150997150997151,0.18189033094949178,0.33288748194664275,False,0
9,7,Donny Osmond,7,False,3.0,6.0,9.0,False,0.14814814814814814,0.19044164124577942,0.3385897893939276,False,0
9,7,Joanna Krupa,7,False,1.0,3.0,4.0,False,0.15669515669515668,0.17196366508562516,0.3286588217807819,False,0
9,7,Kelly Osbourne,7,False,3.0,5.0,8.0,False,0.14814814814814814,0.1852718824074828,0.33342003055563096,False,0
9,7,Mark Dacascos,7,True,7.0,2.0,9.0,False,0.1225071225071225,0.03906858076554997,0.16157570327267248,True,-1
9,7,Michael Irvin,7,True,6.0,1.0,7.0,False,0.1339031339031339,0.032866622952793606,0.16676975685592751,False,0
9,7,Mya,7,False,5.0,7.0,12.0,True,0.1396011396011396,0.1984972765932772,0.33809841619441683,False,1
9,8,Aaron Carter,5,True,4.0,1.0,5.0,False,0.19083969465648856,0.04141628554064422,0.23225598019713278,True,-1
9,8,Donny Osmond,5,False,4.0,5.0,9.0,True,0.19083969465648856,0.2523148545888352,0.4431545492453237,False,1
9,8,Joanna Krupa,5,False,2.0,3.0,5.0,False,0.1984732824427481,0.24108669601129548,0.4395599784540436,False,0
9,8,Kelly Osbourne,5,False,3.0,4.0,7.0,False,0.1946564885496183,0.24720358781346344,0.4418600763630818,False,0
9,8,Mya,5,False,1.0,2.0,3.0,False,0.22519083969465647,0.21797857604576168,0.4431694157404181,False,0
9,9,Donny Osmond,4,False,4.0,4.0,8.0,True,0.23125016992245911,0.333525379629495,0.5647755495519542,False,1
9,9,Joanna Krupa,4,True,2.0,1.0,3.0,False,0.2531258701201785,0.06243549452685321,0.3155613646470317,True,-1
9,9,Kelly Osbourne,4,False,3.0,3.0,6.0,False,0.2437489628870599,0.3146734221789856,0.5584223850660455,False,0
9,9,Mya,4,False,1.0,2.0,3.0,False,0.27187499707030244,0.2893657036646662,0.5612407007349687,False,0
9,10,Donny Osmond,3,False,1.0,2.0,3.0,False,0.35127769056340485,0.33282336901108134,0.6841010595744862,False,0
9,10,Kelly Osbourne,3,False,3.0,1.0,4.0,False,0.305519216233502,0.33172744451846387,0.6372466607519658,True,-1
9,10,Mya,3,False,2.0,3.0,5.0,True,0.3432030932030932,0.3354491864704548,0.678652279673548,False,1
10,1,Aiden Turner,11,False,10.0,1.0,11.0,False,0.07177033492822966,0.0898361112828896,0.16160644621111925,False,0
10,1,Buzz Aldrin,11,False,11.0,3.0,14.0,False,0.06698564593301436,0.09067120609139576,0.1576568520244101,True,-1
10,1,Chad Ochocinco,11,False,6.0,6.0,12.0,False,0.0861244019138756,0.09083295726475413,0.17695735917862973,False,0
10,1,Erin Andrews,11,False,3.0,2.0,5.0,False,0.10047846889952153,0.09043516006640663,0.19091362896592817,False,0
10,1,Evan Lysacek,11,False,2.0,5.0,7.0,False,0.11004784688995216,0.0908158265062335,0.20086367339618566,False,0
10,1,Jake Pavelka,11,False,5.0,11.0,16.0,False,0.09569377990430622,0.09190801636429172,0.18760179626859794,False,0
10,1,Kate Gosselin,11,False,9.0,8.0,17.0,True,0.07655502392344497,0.0909643564694209,0.16751938039286587,False,1
10,1,Nicole Scherzinger,11,False,1.0,10.0,11.0,False,0.11961722488038277,0.09188120856338668,0.21149843344376945,False,0
10,1,Niecy Nash,11,False,6.0,9.0,15.0,False,0.0861244019138756,0.09106528416240112,0.17718968607627672,False,0
10,1,Pamela Anderson,11,False,3.0,7.0,10.0,False,0.10047846889952153,0.09087884559786472,0.19135731449738624,False,0
10,1,Shannen Doherty,11,False,6.0,4.0,10.0,False,0.0861244019138756,0.09071102763095527,0.1768354295448309,False,0
10,2,Aiden Turner,11,False,8.0,7.0,15.0,False,0.08636363636363636,0.09592540752153832,0.1822890438851747,False,0
10,2,Buzz Aldrin,11,False,11.0,11.0,22.0,True,0.05454545454545454,0.13374248396782465,0.18828793851327918,False,1
10,2,Chad Ochocinco,11,False,9.0,9.0,18.0,False,0.07272727272727272,0.11682235113006324,0.18954962385733598,False,0
10,2,Erin Andrews,11,False,3.0,3.0,6.0,False,0.10454545454545454,0.08276033050303883,0.18730578504849338,False,0
10,2,Evan Lysacek,11,False,2.0,2.0,4.0,False,0.10909090909090909,0.08177971953835396,0.19087062862926304,False,0
10,2,Jake Pavelka,11,False,6.0,8.0,14.0,False,0.09090909090909091,0.09873356736914979,0.1896426582782407,False,0
10,2,Kate Gosselin,11,False,10.0,10.0,20.0,False,0.06818181818181818,0.11863282945341887,0.18681464763523703,False,0
10,2,Nicole Scherzinger,11,False,1.0,4.0,5.0,False,0.12727272727272726,0.08529806861722543,0.2125707958899527,False,0
10,2,Niecy Nash,11,False,5.0,6.0,11.0,False,0.09545454545454546,0.08934352842586253,0.18479807388040798,False,0
10,2,Pamela Anderson,11,False,4.0,5.0,9.0,False,0.1,0.08716222639295053,0.18716222639295055,False,0
10,2,Shannen Doherty,11,True,6.0,1.0,7.0,False,0.09090909090909091,0.00979948708057384,0.10070857798966475,True,-1
10,3,Aiden Turner,10,False,7.0,3.0,10.0,False,0.09852216748768473,0.10669050479303628,0.20521267228072101,False,0
10,3,Buzz Aldrin,10,True,10.0,1.0,11.0,False,0.06403940886699508,0.02339308815406524,0.08743249702106032,True,-1
10,3,Chad Ochocinco,10,False,7.0,9.0,16.0,False,0.09852216748768473,0.10870863690769522,0.20723080439537994,False,0
10,3,Erin Andrews,10,False,2.0,2.0,4.0,False,0.11330049261083744,0.1043264249818395,0.21762691759267694,False,0
10,3,Evan Lysacek,10,False,1.0,6.0,7.0,False,0.12807881773399016,0.10746775102219161,0.23554656875618177,False,0
10,3,Jake Pavelka,10,False,4.0,8.0,12.0,False,0.10344827586206896,0.10857169391448243,0.2120199697765514,False,0
10,3,Kate Gosselin,10,False,9.0,10.0,19.0,True,0.07389162561576355,0.11897374905127793,0.19286537466704148,False,1
10,3,Nicole Scherzinger,10,False,2.0,5.0,7.0,False,0.11330049261083744,0.1067686654676741,0.22006915807851155,False,0
10,3,Niecy Nash,10,False,4.0,4.0,8.0,False,0.10344827586206896,0.10670903643404504,0.210157312296114,False,0
10,3,Pamela Anderson,10,False,4.0,7.0,11.0,False,0.10344827586206896,0.1083904492736927,0.21183872513576166,False,0
10,4,Aiden Turner,9,True,8.0,1.0,9.0,False,0.0889487870619946,0.020258591324870404,0.109207378386865,True,-1
10,4,Chad Ochocinco,9,False,4.0,5.0,9.0,False,0.11859838274932614,0.11677896276028545,0.2353773455096116,False,0
10,4,Erin Andrews,9,False,5.0,7.0,12.0,False,0.10512129380053908,0.12648009573627164,0.23160138953681073,False,0
10,4,Evan Lysacek,9,False,1.0,4.0,5.0,False,0.14016172506738545,0.1165876623467143,0.25674938741409975,False,0
10,4,Jake Pavelka,9,False,6.0,6.0,12.0,False,0.10242587601078167,0.12591498348467758,0.22834085949545924,False,0
10,4,Kate Gosselin,9,False,9.0,9.0,18.0,True,0.0862533692722372,0.13723691329808477,0.22349028257032197,False,1
10,4,Nicole Scherzinger,9,False,2.0,2.0,4.0,False,0.1347708894878706,0.11216234862052793,0.24693323810839854,False,0
10,4,Niecy Nash,9,False,7.0,8.0,15.0,False,0.09703504043126684,0.12877313385241296,0.2258081742836798,False,0
10,4,Pamela Anderson,9,False,3.0,3.0,6.0,False,0.12668463611859837,0.115807308576155,0.24249194469475338,False,0
10,5,Chad Ochocinco,8,False,6.0,7.0,13.0,False,0.10404624277456648,0.1452857166228893,0.24933195939745578,False,0
10,5,Erin Andrews,8,False,4.0,6.0,10.0,False,0.12716763005780346,0.1397253764838539,0.2668930065416574,False,0
10,5,Evan Lysacek,8,False,2.0,4.0,6.0,False,0.15606936416184972,0.13505811653187327,0.29112748069372296,False,0
10,5,Jake Pavelka,8,False,3.0,3.0,6.0,False,0.1329479768786127,0.13497490793137484,0.26792288480998755,False,0
10,5,Kate Gosselin,8,True,8.0,1.0,9.0,False,0.08670520231213873,0.02935554049352225,0.11606074280566098,True,-1
10,5,Nicole Scherzinger,8,False,1.0,2.0,3.0,False,0.1676300578034682,0.1313654099567335,0.2989954677602017,False,0
10,5,Niecy Nash,8,False,6.0,8.0,14.0,True,0.10404624277456648,0.14725826101959572,0.2513045037941622,False,1
10,5,Pamela Anderson,8,False,5.0,5.0,10.0,False,0.12138728323699421,0.1369766709601574,0.25836395419715164,False,0
10,6,Chad Ochocinco,7,False,3.0,4.0,7.0,False,0.14832537716633504,0.15835333967701753,0.3066787168433526,False,0
10,6,Erin Andrews,7,False,2.0,2.0,4.0,False,0.16267997069846646,0.15084890143392907,0.31352887213239555,False,0
10,6,Evan Lysacek,7,False,5.0,6.0,11.0,False,0.12918703555466454,0.1745412595609313,0.30372829511559585,False,0
10,6,Jake Pavelka,7,True,7.0,1.0,8.0,False,0.11961714704307623,0.02781499755870024,0.14743214460177648,True,-1
10,6,Nicole Scherzinger,7,False,1.0,3.0,4.0,False,0.17224890226905065,0.15350045430278778,0.32574935657183846,False,0
10,6,Niecy Nash,7,False,6.0,7.0,13.0,True,0.12440137359311731,0.17585158435209405,0.30025295794521134,False,1
10,6,Pamela Anderson,7,False,4.0,5.0,9.0,False,0.14354019367528983,0.15908946311454022,0.30262965678983006,False,0
10,7,Chad Ochocinco,6,False,3.0,4.0,7.0,False,0.16720257234726688,0.19410522195143748,0.36130779429870435,False,0
10,7,Erin Andrews,6,False,4.0,5.0,9.0,False,0.1639871382636656,0.20081357288885066,0.3648007111525162,False,0
10,7,Evan Lysacek,6,False,1.0,2.0,3.0,False,0.17363344051446947,0.1853660876177682,0.3589995281322377,False,0
10,7,Nicole Scherzinger,6,False,1.0,3.0,4.0,False,0.17363344051446947,0.1871328548956724,0.3607662954101419,False,0
10,7,Niecy Nash,6,False,6.0,6.0,12.0,True,0.15755627009646303,0.20463496164803704,0.3621912317445001,False,1
10,7,Pamela Anderson,6,True,4.0,1.0,5.0,False,0.1639871382636656,0.027947300998234212,0.1919344392618998,True,-1
10,8,Chad Ochocinco,5,False,4.0,5.0,9.0,True,0.17786561264822134,0.2587799784988636,0.4366455911470849,False,1
10,8,Erin Andrews,5,False,2.0,3.0,5.0,False,0.20948616600790515,0.23170406312618488,0.44119022913409,False,0
10,8,Evan Lysacek,5,False,2.0,4.0,6.0,False,0.20948616600790515,0.2350508811436265,0.44453704715153164,False,0
10,8,Nicole Scherzinger,5,False,1.0,2.0,3.0,False,0.233201581027668,0.22555818494938482,0.4587597659770528,False,0
10,8,Niecy Nash,5,True,5.0,1.0,6.0,False,0.16996047430830039,0.04890689228194023,0.21886736659024061,True,-1
10,9,Chad Ochocinco,4,True,4.0,1.0,5.0,False,0.23008849557522124,0.06843512129636865,0.2985236168715899,True,-1
10,9,Erin Andrews,4,False,3.0,4.0,7.0,True,0.24778761061946902,0.3149223349238069,0.5627099455432759,False,1
10,9,Evan Lysacek,4,False,1.0,3.0,4.0,False,0.2610619469026549,0.31287118313291706,0.5739331300355719,False,0
10,9,Nicole Scherzinger,4,False,1.0,2.0,3.0,False,0.2610619469026549,0.30377136064690746,0.5648333075495624,False,0
10,10,Erin Andrews,3,False,2.0,1.0,3.0,False,0.32661232765023673,0.33151254756776644,0.6581248752180031,True,-1
10,10,Evan Lysacek,3,False,3.0,3.0,6.0,True,0.325268368450467,0.3355863038756747,0.6608546723261417,False,1
10,10,Nicole Scherzinger,3,False,1.0,2.0,3.0,False,0.3481193038992962,0.3329011485565589,0.6810204524558551,False,0
11,1,Audrina Patridge,12,False,5.0,9.0,14.0,False,0.08370044052863436,0.09067700574349129,0.17437744627212565,False,0
11,1,Brandy,12,False,2.0,8.0,10.0,False,0.1013215859030837,0.09057997765848053,0.19190156356156424,False,0
11,1,Bristol Palin,12,False,7.0,7.0,14.0,False,0.07929515418502203,0.08845794372410416,0.16775309790912618,False,0
11,1,David Hasselhoff,12,True,10.0,1.0,11.0,False,0.06607929515418502,0.012462943211615375,0.0785422383658004,True,-1
11,1,Florence Henderson,12,False,7.0,6.0,13.0,False,0.07929515418502203,0.08774713478895542,0.16704228897397744,False,0
11,1,Jennifer Grey,12,False,1.0,4.0,5.0,False,0.10572687224669604,0.08408485488391343,0.18981172713060945,False,0
11,1,Kurt Warner,12,False,5.0,5.0,10.0,False,0.08370044052863436,0.08738169623519897,0.17108213676383333,False,0
11,1,Kyle Massey,12,False,2.0,3.0,5.0,False,0.1013215859030837,0.08394177832843445,0.18526336423151815,False,0
11,1,Margaret Cho,12,False,10.0,12.0,22.0,True,0.06607929515418502,0.10027023428398137,0.1663495294381664,False,1
11,1,Michael Bolton,12,False,9.0,10.0,19.0,False,0.07048458149779736,0.09336922073476772,0.16385380223256507,False,0
11,1,Rick Fox,12,False,4.0,2.0,6.0,False,0.09691629955947137,0.08385267365977547,0.18076897321924684,False,0
11,1,The Situation,12,False,10.0,11.0,21.0,False,0.06607929515418502,0.09717453674728169,0.1632538319014667,False,0
11,2,Audrina Patridge,11,False,2.0,5.0,7.0,False,0.10407239819004525,0.0966268797469438,0.20069927793698905,False,0
11,2,Brandy,11,False,5.0,7.0,12.0,False,0.09502262443438914,0.09750832383049636,0.19253094826488548,False,0
11,2,Bristol Palin,11,False,3.0,6.0,9.0,False,0.09954751131221719,0.09713485057162628,0.19668236188384347,False,0
11,2,Florence Henderson,11,False,8.0,4.0,12.0,False,0.08597285067873303,0.09653440866910074,0.18250725934783377,False,0
11,2,Jennifer Grey,11,False,1.0,3.0,4.0,False,0.1085972850678733,0.09572134715473035,0.20431863222260366,False,0
11,2,Kurt Warner,11,False,5.0,8.0,13.0,False,0.09502262443438914,0.09772300704030046,0.1927456314746896,False,0
11,2,Kyle Massey,11,False,3.0,10.0,13.0,False,0.09954751131221719,0.10024337445506186,0.19979088576727905,False,0
11,2,Margaret Cho,11,False,9.0,9.0,18.0,False,0.08144796380090498,0.09842408182865034,0.17987204562955533,False,0
11,2,Michael Bolton,11,True,11.0,1.0,12.0,False,0.05429864253393665,0.022682007165807924,0.07698064969974458,True,-1
11,2,Rick Fox,11,False,5.0,2.0,7.0,False,0.09502262443438914,0.0949376168417134,0.18996024127610253,False,0
11,2,The Situation,11,False,9.0,11.0,20.0,True,0.08144796380090498,0.1024641026955685,0.1839120664964735,False,1
11,3,Audrina Patridge,10,False,1.0,6.0,7.0,False,0.11764705882352941,0.10863304576906543,0.22628010459259484,False,0
11,3,Brandy,10,False,2.0,5.0,7.0,False,0.1085972850678733,0.10776975686714571,0.21636704193501902,False,0
11,3,Bristol Palin,10,False,9.0,10.0,19.0,True,0.08597285067873303,0.11516078392564909,0.2011336346043821,False,1
11,3,Florence Henderson,10,False,7.0,8.0,15.0,False,0.09049773755656108,0.11222725043458963,0.2027249879911507,False,0
11,3,Jennifer Grey,10,False,2.0,3.0,5.0,False,0.1085972850678733,0.10631540433392227,0.2149126894017956,False,0
11,3,Kurt Warner,10,False,5.0,2.0,7.0,False,0.10407239819004525,0.10412403139818888,0.20819642958823414,False,0
11,3,Kyle Massey,10,False,5.0,4.0,9.0,False,0.10407239819004525,0.10643442363281067,0.2105068218228559,False,0
11,3,Margaret Cho,10,True,10.0,1.0,11.0,False,0.08144796380090498,0.01644524645054144,0.09789321025144643,True,-1
11,3,Rick Fox,10,False,2.0,7.0,9.0,False,0.1085972850678733,0.10918704488791589,0.2177843299557892,False,0
11,3,The Situation,10,False,7.0,9.0,16.0,False,0.09049773755656108,0.11370301230017098,0.20420074985673206,False,0
11,4,Audrina Patridge,9,False,3.0,6.0,9.0,False,0.12849162011173185,0.12155098952662553,0.2500426096383574,False,0
11,4,Brandy,9,False,2.0,3.0,5.0,False,0.1340782122905028,0.11749497737613211,0.2515731896666349,False,0
11,4,Bristol Palin,9,False,8.0,9.0,17.0,True,0.0893854748603352,0.1299597066085462,0.21934518146888138,False,1
11,4,Florence Henderson,9,False,6.0,7.0,13.0,False,0.09776536312849161,0.12363864597881916,0.22140400910731078,False,0
11,4,Jennifer Grey,9,False,1.0,2.0,3.0,False,0.1564245810055866,0.11437664267580284,0.2708012236813894,False,0
11,4,Kurt Warner,9,False,7.0,8.0,15.0,False,0.09497206703910614,0.1284401523627709,0.22341221940187705,False,0
11,4,Kyle Massey,9,False,4.0,5.0,9.0,False,0.11173184357541899,0.12120549260465385,0.23293733618007284,False,0
11,4,Rick Fox,9,False,5.0,4.0,9.0,False,0.10893854748603352,0.12089896001777183,0.22983750750380533,False,0
